Seat Comfort,Cabin Staff Service,Ground Service,Value For Money,Food & Beverages,Inflight Entertainment,Distance,Is_stop,Seat Type,Type Of Traveller,Flight Length,Recommended
4.0,5.0,5.0,5.0,5.0,5.0,5585.2523724107405,0,Business Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,5513.492908668929,0,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,3.0,3.0,1.0,2.0,1.0,7870.5460785338355,1,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,1.0,3.0,2.0,3.0,5.0,7138.318361464329,0,Premium Economy,Couple Leisure,Long-Haul,0.0
5.0,1.0,1.0,1.0,,,5647.73517747545,0,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,3.0,1.0,1.0,,,1930.4458578635576,1,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,3349.4040552955853,0,Economy Class,Business,Middle-Haul,0.0
4.0,5.0,4.0,4.0,5.0,5.0,6308.884032738091,0,Economy Class,Family Leisure,Long-Haul,1.0
,,1.0,1.0,,,2511.536306391922,1,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1643.4076286419033,0,Economy Class,Business,Middle-Haul,0.0
,,1.0,1.0,,,540.4103259194185,0,Economy Class,Business,Short-Haul,0.0
3.0,3.0,1.0,1.0,1.0,3.0,4320.999482455143,0,Economy Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,635.272712059299,0,Premium Economy,Solo Leisure,Short-Haul,0.0
2.0,2.0,2.0,1.0,2.0,3.0,1608.8293326358346,0,Economy Class,Solo Leisure,Middle-Haul,0.0
4.0,4.0,1.0,2.0,3.0,3.0,2868.774330584253,0,Economy Class,Business,Middle-Haul,0.0
5.0,5.0,5.0,5.0,,5.0,1338.9408301764904,0,Economy Class,Business,Middle-Haul,1.0
2.0,1.0,1.0,1.0,3.0,2.0,6274.61599720455,1,Economy Class,Business,Long-Haul,0.0
2.0,2.0,1.0,1.0,,,1434.509232328916,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,6108.395127494666,0,Economy Class,Couple Leisure,Long-Haul,0.0
3.0,1.0,2.0,2.0,1.0,1.0,1015.1380313662069,0,Economy Class,Couple Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,,,9064.215491686662,0,Economy Class,Family Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1119.2342319719733,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,3.0,1.0,1.0,,,583.6293092487105,0,Economy Class,Solo Leisure,Short-Haul,0.0
,,1.0,1.0,,,1484.7700649771625,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,1943.6830176571104,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,1378.6296522161374,0,Economy Class,Couple Leisure,Middle-Haul,0.0
3.0,3.0,1.0,1.0,3.0,3.0,7943.944061579033,1,First Class,Solo Leisure,Long-Haul,0.0
1.0,3.0,1.0,1.0,1.0,1.0,2379.5095960056456,1,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,4.0,5.0,4.0,4.0,4.0,7379.582685820757,1,Economy Class,Family Leisure,Long-Haul,1.0
3.0,1.0,2.0,3.0,1.0,1.0,6417.096811811804,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,1.0,1.0,1.0,,,2010.4452100307085,1,Economy Class,Business,Middle-Haul,0.0
1.0,2.0,1.0,1.0,2.0,1.0,1620.7034361052358,1,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1060.2607881352653,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,2.0,2.0,2.0,2.0,6668.713148877813,0,Business Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,685.1295504766147,0,Economy Class,Business,Short-Haul,0.0
4.0,5.0,1.0,1.0,4.0,1.0,3116.7493686467387,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,972.4458573042984,0,Economy Class,Family Leisure,Short-Haul,0.0
5.0,5.0,5.0,3.0,5.0,4.0,890.9431439748867,1,First Class,Solo Leisure,Short-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,7933.019316718388,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,836.2586961716457,1,Economy Class,Business,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,7053.996225549422,1,Economy Class,Family Leisure,Long-Haul,0.0
2.0,2.0,2.0,1.0,,,918.8557470789905,0,Economy Class,Business,Short-Haul,0.0
1.0,2.0,1.0,1.0,2.0,,436.0523329701141,0,Economy Class,Solo Leisure,Short-Haul,0.0
4.0,1.0,1.0,2.0,1.0,,6083.43247896524,0,First Class,Solo Leisure,Long-Haul,0.0
2.0,2.0,1.0,1.0,1.0,,1984.8960749685398,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1426.5630927378934,0,Economy Class,Family Leisure,Middle-Haul,0.0
2.0,4.0,2.0,1.0,3.0,,1614.819827556918,0,Economy Class,Couple Leisure,Middle-Haul,0.0
3.0,1.0,2.0,2.0,1.0,2.0,3411.134061998792,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,1388.3351906346131,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,2.0,1.0,1.0,1.0,2.0,5563.337768421307,1,Economy Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,7275.17778085137,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,3.0,1.0,1.0,,,1608.9664458831246,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,1.0,3.0,3.0,1.0,1.0,2582.3805288897934,0,Business Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,2196.059010193083,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,4.0,3.0,3.0,3.0,1.0,3349.4040552955853,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,1.0,1.0,1.0,1.0,1.0,4667.228283158971,1,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,3.0,1.0,1.0,,,421.36371573488475,0,Economy Class,Business,Short-Haul,0.0
5.0,5.0,5.0,4.0,5.0,4.0,3963.913418212304,0,Business Class,Business,Middle-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1621.129001534211,1,First Class,Business,Middle-Haul,0.0
3.0,1.0,1.0,1.0,1.0,1.0,3922.918966538656,0,Economy Class,Solo Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,,,296.6109395487291,0,Economy Class,Solo Leisure,Short-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,361.159407728847,0,Economy Class,Business,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,2786.3993517033564,1,Economy Class,Couple Leisure,Middle-Haul,0.0
4.0,3.0,1.0,1.0,4.0,4.0,1311.2341615080475,0,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,1.0,1.0,1.0,2.0,,1115.5191350149876,1,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,1.0,1.0,1.0,,,759.948220958162,0,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,3.0,1.0,1.0,1.0,1.0,5831.198739992235,0,First Class,Couple Leisure,Long-Haul,0.0
4.0,5.0,5.0,5.0,3.0,5.0,3247.131989212768,1,Economy Class,Family Leisure,Middle-Haul,1.0
4.0,3.0,3.0,2.0,1.0,4.0,950.4043299760793,0,Economy Class,Business,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,2945.7454448929393,1,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,1388.3351906346131,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1942.5944809011312,1,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,1.0,1.0,1.0,,,2432.047473619605,1,Economy Class,Family Leisure,Middle-Haul,0.0
4.0,4.0,1.0,1.0,4.0,,504.8936792927347,0,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,4.0,1.0,1.0,3.0,,2791.2161234259775,1,First Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,823.9568204920097,1,Economy Class,Family Leisure,Short-Haul,0.0
5.0,5.0,5.0,4.0,5.0,5.0,7969.37775968959,1,Economy Class,Solo Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,2953.752202680191,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,1.0,1.0,1.0,1.0,1.0,2554.2267928376805,0,Economy Class,Family Leisure,Middle-Haul,0.0
2.0,4.0,1.0,2.0,3.0,,5892.272306811479,1,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,588.8966597141841,1,Economy Class,Solo Leisure,Short-Haul,0.0
3.0,2.0,1.0,1.0,3.0,5.0,7524.837931791252,0,Economy Class,Family Leisure,Long-Haul,0.0
3.0,3.0,1.0,1.0,2.0,1.0,1753.067653062323,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,539.2143156488125,0,Economy Class,Couple Leisure,Short-Haul,0.0
2.0,3.0,1.0,1.0,2.0,,943.4275887880424,0,Economy Class,Family Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,846.4127575303246,0,Economy Class,Family Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,2996.53579619895,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,2.0,5.0,2.0,1.0,,1124.8047354564399,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,1.0,945.6698199798626,0,Economy Class,Business,Short-Haul,0.0
4.0,1.0,1.0,1.0,1.0,1.0,3090.406452686219,0,First Class,Business,Middle-Haul,0.0
,,1.0,1.0,,,1484.7700649771625,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,3.0,8437.657033239933,1,First Class,Family Leisure,Long-Haul,0.0
3.0,2.0,3.0,3.0,1.0,4.0,2570.2255803669436,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,3.0,1.0,1.0,2.0,,686.4442051366358,0,Economy Class,Solo Leisure,Short-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,7689.12184841331,0,Business Class,Family Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,13966.788059470522,1,Economy Class,Family Leisure,Long-Haul,0.0
2.0,1.0,1.0,1.0,1.0,1.0,617.5801139744711,0,First Class,Business,Short-Haul,0.0
2.0,1.0,1.0,1.0,,,7941.3491745327165,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,3.0,1.0,3.0,3.0,3851.9414637430527,0,First Class,Couple Leisure,Middle-Haul,0.0
1.0,2.0,1.0,1.0,1.0,1.0,638.5191096738984,0,Economy Class,Business,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1709.2625280210907,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,2.0,1.0,1.0,1.0,2.0,3000.9335735493814,0,Economy Class,Couple Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,8782.23808720208,0,Economy Class,Solo Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,3678.0995968189554,0,First Class,Business,Middle-Haul,0.0
4.0,4.0,4.0,3.0,3.0,,571.3767641180581,0,Economy Class,Solo Leisure,Short-Haul,1.0
2.0,5.0,1.0,1.0,,,1905.7226131925818,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1049.8046481094802,0,Business Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,2493.6893268582166,1,Economy Class,Business,Middle-Haul,0.0
3.0,3.0,3.0,1.0,2.0,,1878.6586609946223,0,Economy Class,Couple Leisure,Middle-Haul,0.0
5.0,5.0,3.0,5.0,5.0,,635.272712059299,0,First Class,Couple Leisure,Short-Haul,1.0
3.0,2.0,1.0,1.0,2.0,1.0,1508.5191257452143,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,1119.2342319719733,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,3349.4040552955853,0,First Class,Business,Middle-Haul,0.0
2.0,3.0,1.0,2.0,2.0,2.0,8059.423498295301,0,Economy Class,Solo Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,1141.4214745531026,1,Business Class,Couple Leisure,Middle-Haul,1.0
2.0,3.0,3.0,2.0,3.0,,6511.103278755983,0,Economy Class,Couple Leisure,Long-Haul,0.0
3.0,4.0,3.0,4.0,2.0,3.0,3871.3654870773566,1,Premium Economy,Couple Leisure,Middle-Haul,1.0
5.0,4.0,4.0,5.0,3.0,5.0,7983.563634663565,0,Premium Economy,Solo Leisure,Long-Haul,1.0
3.0,1.0,1.0,1.0,,,1640.6301986948133,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,3.0,1.0,1.0,1.0,7700.4288752164375,0,First Class,Couple Leisure,Long-Haul,0.0
2.0,2.0,1.0,1.0,,,852.1718297079175,1,Economy Class,Family Leisure,Short-Haul,0.0
5.0,5.0,5.0,4.0,5.0,5.0,10997.421507040968,1,Economy Class,Solo Leisure,Long-Haul,1.0
2.0,3.0,1.0,1.0,2.0,,7525.5167623990965,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,2453.2311417858596,1,Economy Class,Solo Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,,,3022.343195277053,1,Economy Class,Family Leisure,Middle-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,2846.6045489017374,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,1.0,1596.1913126477243,1,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,3.0,1.0,2.0,2.0,2.0,1535.9112752815759,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,3.0,1.0,1.0,,,2321.087171441704,0,Economy Class,Business,Middle-Haul,0.0
2.0,2.0,1.0,1.0,2.0,2.0,692.4488942403901,1,Economy Class,Couple Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,3701.4651458820017,0,Economy Class,Couple Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,6759.378834172214,1,First Class,Solo Leisure,Long-Haul,1.0
3.0,2.0,2.0,2.0,3.0,3.0,6828.36409694066,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,638.0561423238107,1,Premium Economy,Solo Leisure,Short-Haul,0.0
3.0,3.0,1.0,2.0,,,7004.44345921935,1,Economy Class,Family Leisure,Long-Haul,0.0
5.0,2.0,5.0,5.0,1.0,1.0,1128.4494755533453,0,Economy Class,Solo Leisure,Middle-Haul,1.0
1.0,1.0,3.0,3.0,3.0,,240.546261310361,0,Premium Economy,Solo Leisure,Short-Haul,0.0
2.0,1.0,1.0,1.0,1.0,,1514.82957698506,0,Economy Class,Family Leisure,Middle-Haul,0.0
2.0,1.0,2.0,1.0,1.0,,240.546261310361,0,First Class,Solo Leisure,Short-Haul,0.0
3.0,4.0,3.0,1.0,,,3548.124641880674,1,Economy Class,Solo Leisure,Middle-Haul,0.0
5.0,5.0,5.0,4.0,5.0,5.0,6228.828257950464,0,Economy Class,Couple Leisure,Long-Haul,1.0
4.0,5.0,4.0,3.0,3.0,2.0,3833.5074442582577,1,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,1.0,3.0,1.0,2.0,3.0,5554.639262277429,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,1064.4668953179466,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,2445.6094867391603,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,1095.7786671781444,0,Economy Class,Business,Middle-Haul,0.0
1.0,3.0,1.0,1.0,2.0,,3145.305163641054,1,First Class,Business,Middle-Haul,0.0
5.0,4.0,5.0,5.0,3.0,4.0,1974.9363410432836,0,Premium Economy,Business,Middle-Haul,1.0
2.0,1.0,1.0,1.0,2.0,2.0,1049.8046481094802,0,Economy Class,Business,Middle-Haul,0.0
1.0,2.0,1.0,1.0,1.0,1.0,1614.819827556918,0,Economy Class,Business,Middle-Haul,0.0
3.0,2.0,2.0,2.0,2.0,3.0,1294.7628809401683,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,5.0,4.0,3.0,3.0,3.0,6362.286332814287,0,Business Class,Business,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,571.9581870978084,0,Economy Class,Family Leisure,Short-Haul,0.0
2.0,3.0,2.0,2.0,2.0,2.0,1550.1770708367062,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1617.9195563373512,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,863.6992663553461,0,Economy Class,Business,Short-Haul,0.0
4.0,5.0,5.0,5.0,3.0,,1753.067653062323,0,Economy Class,Couple Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5554.639262277429,0,Economy Class,Family Leisure,Long-Haul,1.0
5.0,5.0,5.0,4.0,4.0,2.0,3613.896066807576,0,Business Class,Business,Middle-Haul,1.0
2.0,1.0,1.0,1.0,1.0,1.0,3818.7752520223926,0,Economy Class,Business,Middle-Haul,0.0
1.0,3.0,1.0,1.0,2.0,,1317.4069825657302,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,3891.3416386711306,1,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,,0,Economy Class,Business,,0.0
1.0,3.0,1.0,1.0,,,1215.661413332439,0,Economy Class,Family Leisure,Middle-Haul,0.0
2.0,2.0,1.0,1.0,,,725.4244353685145,0,Premium Economy,Business,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,979.0146777324719,1,Economy Class,Business,Short-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,676.5064850552936,0,Economy Class,Solo Leisure,Short-Haul,1.0
3.0,3.0,1.0,1.0,1.0,3.0,4347.379874276476,1,First Class,Couple Leisure,Long-Haul,0.0
1.0,3.0,1.0,1.0,,,1070.9738844433043,1,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,4.0,4.0,4.0,4.0,1.0,3613.896066807576,0,First Class,Business,Middle-Haul,1.0
4.0,3.0,2.0,4.0,3.0,5.0,3708.9041141125363,0,Business Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,3254.49733350934,0,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,3.0,1.0,2.0,,,4349.817620271717,1,Economy Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,7089.345692482843,0,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,3.0,1.0,1.0,,1.0,546.6749899094855,0,Economy Class,Business,Short-Haul,0.0
5.0,5.0,5.0,5.0,4.0,,6987.398200871627,0,Economy Class,Couple Leisure,Long-Haul,1.0
3.0,3.0,1.0,1.0,3.0,1.0,685.9980403246794,0,First Class,Business,Short-Haul,0.0
3.0,4.0,1.0,1.0,,,542.8506147473639,1,Economy Class,Business,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,4178.661612636315,0,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,2.0,1.0,1.0,2.0,1.0,7819.078002936099,0,Economy Class,Couple Leisure,Long-Haul,0.0
5.0,2.0,2.0,3.0,,,2094.0572412532943,1,Economy Class,Couple Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,4.0,,6571.032198861726,1,First Class,Solo Leisure,Long-Haul,1.0
2.0,2.0,2.0,2.0,1.0,1.0,1486.1741954652343,0,Economy Class,Business,Middle-Haul,0.0
3.0,4.0,5.0,5.0,2.0,3.0,6795.135884830953,0,Economy Class,Solo Leisure,Long-Haul,1.0
1.0,2.0,4.0,3.0,1.0,4.0,12061.944337953022,0,Economy Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,2387.1775250757455,1,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,1.0,2.0,3.0,1.0,5.0,7951.001066184288,1,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,3.0,1.0,1.0,3.0,1.0,1239.230526048406,0,Business Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,1449.1057469265231,1,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,1.0,1.0,1.0,,,1254.7275618679976,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,3.0,1.0,1.0,,,1660.9343426388368,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,1115.031002763345,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,13626.160974995959,1,Economy Class,Family Leisure,Long-Haul,0.0
2.0,1.0,2.0,2.0,,,1753.067653062323,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,2.0,1.0,1.0,2.0,1.0,306.5470647537847,0,Economy Class,Family Leisure,Short-Haul,0.0
1.0,5.0,5.0,1.0,,,2695.105703329373,1,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,2.0,1.0,1.0,,,635.272712059299,0,Economy Class,Family Leisure,Short-Haul,0.0
2.0,1.0,1.0,2.0,1.0,2.0,850.3492153823966,0,Economy Class,Couple Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,1651.0083804091869,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1415.2481660282726,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,3.0,3.0,1.0,6812.24034329603,1,Economy Class,Family Leisure,Long-Haul,0.0
2.0,3.0,2.0,1.0,1.0,1.0,8464.116959305624,1,Economy Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1711.098903954062,0,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,5.0,5.0,5.0,2.0,2.0,4031.7490070790486,1,Economy Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,3.0,,,6819.479067678989,1,Business Class,Solo Leisure,Long-Haul,0.0
3.0,5.0,5.0,5.0,,5.0,839.0373599831303,1,Economy Class,Business,Short-Haul,1.0
4.0,4.0,1.0,2.0,,,3411.134061998792,0,Premium Economy,Family Leisure,Middle-Haul,0.0
5.0,2.0,1.0,4.0,3.0,1.0,329.6060982239445,0,Economy Class,Family Leisure,Short-Haul,0.0
2.0,3.0,2.0,2.0,,,10477.781438185693,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,8053.857805385257,0,First Class,Couple Leisure,Long-Haul,0.0
1.0,1.0,1.0,5.0,,,144.3618561155272,1,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,6289.768130860323,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,2.0,1.0,1.0,2.0,3.0,3934.705236708671,0,Economy Class,Family Leisure,Middle-Haul,0.0
4.0,5.0,4.0,4.0,3.0,,3188.9544038360827,0,Economy Class,Couple Leisure,Middle-Haul,1.0
2.0,3.0,3.0,3.0,3.0,1.0,4010.8970024672603,1,Economy Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,8817.094255095199,1,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,546.6749899094855,0,Economy Class,Family Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,854.8198902024997,0,Economy Class,Solo Leisure,Short-Haul,0.0
2.0,2.0,1.0,1.0,2.0,2.0,6663.053521912492,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,4.0,2.0,1.0,1.0,1.0,2067.461970666956,0,Economy Class,Family Leisure,Middle-Haul,0.0
5.0,5.0,4.0,5.0,5.0,,421.36371573488475,0,First Class,Solo Leisure,Short-Haul,1.0
3.0,1.0,1.0,1.0,1.0,1.0,2495.009908090219,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,2842.127724187799,1,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,5.0,1.0,2.0,1.0,8960.145608987266,1,Economy Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,756.8711285019555,0,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,3.0,1.0,1.0,3.0,1.0,1752.2367636552412,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,1105.9606611541299,0,Economy Class,Family Leisure,Middle-Haul,0.0
2.0,1.0,1.0,1.0,1.0,,1414.945874116112,1,Economy Class,Business,Middle-Haul,0.0
3.0,3.0,1.0,3.0,,,775.3066655539791,0,Economy Class,Couple Leisure,Short-Haul,1.0
3.0,4.0,3.0,2.0,2.0,1.0,1855.1194867283098,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,5.0,1.0,1.0,1.0,5.0,405.37034724221235,0,Economy Class,Solo Leisure,Short-Haul,0.0
3.0,1.0,1.0,1.0,2.0,1.0,3060.932460597134,1,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,3.0,1.0,1.0,,,2299.9895115602208,0,First Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,2645.400625929264,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,5.0,1.0,1.0,4.0,5.0,2209.332009366533,1,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,2.0,1.0,1.0,,1.0,1471.7851766941224,1,Economy Class,Solo Leisure,Middle-Haul,0.0
5.0,5.0,5.0,4.0,3.0,5.0,1824.0213136440054,0,First Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,4.0,4.0,3.0,,1915.4998613010005,1,Economy Class,Solo Leisure,Middle-Haul,1.0
1.0,3.0,1.0,1.0,2.0,,2266.148781317169,0,Economy Class,Solo Leisure,Middle-Haul,0.0
4.0,5.0,4.0,4.0,4.0,2.0,3189.4088468850923,1,First Class,Solo Leisure,Middle-Haul,1.0
2.0,4.0,1.0,1.0,,1.0,756.5391666926615,1,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,4.0,1.0,1.0,1.0,1.0,3851.9414637430527,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,2.0,2.0,2.0,,,238.2987819759057,0,Economy Class,Family Leisure,Short-Haul,0.0
2.0,1.0,2.0,1.0,,,1956.6722920971793,0,First Class,Business,Middle-Haul,0.0
2.0,4.0,4.0,2.0,3.0,1.0,7969.128494878994,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,548.1526457791244,0,Economy Class,Solo Leisure,Short-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,2412.512123534059,0,Economy Class,Solo Leisure,Middle-Haul,1.0
2.0,1.0,1.0,1.0,,,1514.0024296849751,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,3.0,1.0,1.0,,,1132.4534127116526,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,3.0,1.0,1.0,,,6143.987132081645,0,Economy Class,Couple Leisure,Long-Haul,0.0
